"series","timestamp","value","label"
"Rise","2024-03-27T10:35:09Z",629,"5"
"Set","2024-03-27T23:25:09Z",1399,"5"
"Rise","2024-03-28T10:30:09Z",624,"5"
"Set","2024-03-28T23:25:09Z",1399,"5"
"Rise","2024-03-29T10:25:09Z",619,"5"
"Set","2024-03-29T23:25:09Z",1399,"5"
"Rise","2024-03-30T10:40:09Z",634,"5"
"Set","2024-03-30T23:35:09Z",1409,"5"
"Rise","2024-03-31T10:30:09Z",624,"5"
"Set","2024-03-31T23:30:09Z",1404,"5"
"Rise","2024-04-01T10:25:09Z",619,"5"
"Set","2024-04-01T23:30:09Z",1404,"5"
"Rise","2024-04-02T10:25:09Z",619,"5"
"Set","2024-04-02T23:30:09Z",1404,"5"
"Rise","2024-04-03T10:25:09Z",619,"5"
"Set","2024-04-03T23:30:09Z",1404,"5"
"Rise","2024-04-04T10:25:09Z",619,"5"
"Set","2024-04-04T23:25:09Z",1399,"5"
"Rise","2024-04-05T10:25:09Z",619,"5"
"Set","2024-04-05T23:30:09Z",1404,"5"
"Rise","2024-04-06T10:30:09Z",624,"5"
"Set","2024-04-06T23:25:09Z",1399,"5"
"Rise","2024-04-07T10:30:09Z",624,"5"
"Set","2024-04-07T23:30:09Z",1404,"5"
"Rise","2024-04-08T10:30:09Z",624,"5"
"Set","2024-04-08T23:25:09Z",1399,"5"
"Rise","2024-04-09T10:25:09Z",619,"5"
"Set","2024-04-09T23:30:09Z",1404,"5"
"Rise","2024-04-10T10:30:09Z",624,"5"
"Set","2024-04-10T23:30:09Z",1404,"5"
"Rise","2024-04-11T10:20:09Z",614,"5"
"Set","2024-04-11T23:30:09Z",1404,"5"
"Rise","2024-04-12T10:30:09Z",624,"5"
"Set","2024-04-12T23:35:09Z",1409,"5"
"Rise","2024-04-13T10:20:09Z",614,"5"
"Set","2024-04-13T23:30:09Z",1404,"5"
"Rise","2024-04-14T10:20:09Z",614,"5"
"Set","2024-04-14T23:25:09Z",1399,"5"
"Rise","2024-04-15T10:20:09Z",614,"5"
"Set","2024-04-15T23:20:09Z",1394,"5"
"Rise","2024-04-16T10:20:09Z",614,"5"
"Set","2024-04-16T23:30:09Z",1404,"5"
"Rise","2024-04-17T10:15:09Z",609,"5"
"Set","2024-04-17T23:25:09Z",1399,"5"
"Rise","2024-04-18T10:15:09Z",609,"5"
"Set","2024-04-18T23:25:09Z",1399,"5"
"Rise","2024-04-19T10:25:09Z",619,"5"
"Set","2024-04-19T23:35:09Z",1409,"5"
"Rise","2024-04-20T10:10:09Z",604,"5"
"Set","2024-04-20T23:35:09Z",1409,"5"
"Rise","2024-04-21T10:20:09Z",614,"5"
"Set","2024-04-21T23:35:09Z",1409,"5"
"Rise","2024-04-22T10:15:09Z",609,"5"
"Set","2024-04-22T23:40:09Z",1414,"5"
"Rise","2024-04-23T10:25:09Z",619,"5"
"Set","2024-04-23T23:40:09Z",1414,"5"
"Rise","2024-04-24T10:10:09Z",604,"5"
"Set","2024-04-24T23:35:09Z",1409,"5"
"Rise","2024-04-25T10:15:09Z",609,"6"
"Set","2024-04-25T23:45:09Z",1419,"6"
"Rise","2024-04-26T10:15:09Z",609,"7"
"Set","2024-04-27T00:00:09Z",1434,"7"
"Rise","2024-04-27T10:30:09Z",624,"7"
"Set","2024-04-28T00:00:09Z",1434,"7"
"Rise","2024-04-28T10:30:09Z",624,"9"
"Set","2024-04-29T00:15:09Z",9,"9"
"Rise","2024-04-29T10:35:09Z",629,"10"
"Set","2024-04-30T00:20:09Z",14,"10"
"Rise","2024-04-30T10:30:09Z",624,"11"
"Set","2024-05-01T00:25:09Z",19,"11"
"Rise","2024-05-01T10:35:09Z",629,"11"
"Set","2024-05-02T00:25:09Z",19,"11"
"Rise","2024-05-02T10:40:09Z",634,"11"
"Set","2024-05-03T00:30:09Z",24,"11"
"Rise","2024-05-03T10:40:09Z",634,"11"
"Set","2024-05-04T00:35:09Z",29,"11"
"Rise","2024-05-04T10:35:09Z",629,"12"
"Set","2024-05-05T00:35:09Z",29,"12"
"Rise","2024-05-05T10:15:09Z",609,"13"
"Set","2024-05-06T00:40:09Z",34,"13"
"Rise","2024-05-06T10:20:09Z",614,"14"
"Set","2024-05-07T00:50:09Z",44,"14"
"Rise","2024-05-07T10:10:09Z",604,"14"
"Set","2024-05-08T00:25:09Z",19,"14"
"Rise","2024-05-08T10:00:09Z",594,"15"
"Set","2024-05-09T01:05:09Z",59,"15"
"Rise","2024-05-09T10:20:09Z",614,"15"
"Set","2024-05-10T00:50:09Z",44,"15"
"Rise","2024-05-10T10:20:09Z",614,"15"
"Set","2024-05-11T01:05:09Z",59,"15"
"Rise","2024-05-11T10:05:09Z",599,"16"
"Set","2024-05-12T01:05:09Z",59,"16"
"Rise","2024-05-12T10:10:09Z",604,"16"
"Set","2024-05-13T01:15:09Z",69,"16"
"Rise","2024-05-13T09:45:09Z",579,"17"
"Set","2024-05-14T01:05:09Z",59,"17"
"Rise","2024-05-14T09:55:09Z",589,"17"
"Set","2024-05-15T01:20:09Z",74,"17"
"Rise","2024-05-15T09:30:09Z",564,"17"
"Set","2024-05-16T01:25:09Z",79,"17"
"Rise","2024-05-16T09:35:09Z",569,"17"
"Set","2024-05-17T01:25:09Z",79,"17"
"Rise","2024-05-17T09:45:09Z",579,"17"
"Set","2024-05-18T01:25:09Z",79,"17"
"Rise","2024-05-18T09:45:09Z",579,"17"
"Set","2024-05-19T01:25:09Z",79,"17"
