series,timestamp,value,label
Rise,2023-12-19T11:37:24.000Z,694,7
Set,2023-12-19T22:42:24.000Z,1359,7
Rise,2023-12-20T11:37:24.000Z,694,7
Set,2023-12-20T22:32:24.000Z,1349,7
Rise,2023-12-21T11:42:24.000Z,699,7
Set,2023-12-21T22:32:24.000Z,1349,7
Rise,2023-12-22T11:42:24.000Z,699,7
Set,2023-12-22T22:32:24.000Z,1349,7
Rise,2023-12-23T11:32:24.000Z,689,7
Set,2023-12-23T22:42:24.000Z,1359,7
Rise,2023-12-24T11:32:24.000Z,689,7
Set,2023-12-24T22:42:24.000Z,1359,7
Rise,2023-12-25T11:32:24.000Z,689,7
Set,2023-12-25T22:42:24.000Z,1359,7
Rise,2023-12-26T11:42:24.000Z,699,7
Set,2023-12-26T22:37:24.000Z,1354,7
Rise,2023-12-27T11:32:24.000Z,689,7
Set,2023-12-27T22:42:24.000Z,1359,7
Rise,2023-12-28T11:37:24.000Z,694,7
Set,2023-12-28T22:32:24.000Z,1349,7
Rise,2023-12-29T11:32:24.000Z,689,7
Set,2023-12-29T22:47:24.000Z,1364,7
Rise,2023-12-30T11:42:24.000Z,699,7
Set,2023-12-30T22:42:24.000Z,1359,7
Rise,2023-12-31T11:42:24.000Z,699,7
Set,2023-12-31T22:42:24.000Z,1359,7
Rise,2024-01-01T11:37:24.000Z,694,7
Set,2024-01-01T22:47:24.000Z,1364,7
Rise,2024-01-02T11:42:24.000Z,699,7
Set,2024-01-02T22:37:24.000Z,1354,7
Rise,2024-01-03T11:42:24.000Z,699,7
Set,2024-01-03T22:42:24.000Z,1359,7
Rise,2024-01-04T11:42:24.000Z,699,7
Set,2024-01-04T22:47:24.000Z,1364,7
Rise,2024-01-05T11:37:24.000Z,694,7
Set,2024-01-05T22:52:24.000Z,1369,7
Rise,2024-01-06T11:42:24.000Z,699,7
Set,2024-01-06T22:42:24.000Z,1359,7
Rise,2024-01-07T11:47:24.000Z,704,7
Set,2024-01-07T22:47:24.000Z,1364,7
Rise,2024-01-08T11:37:24.000Z,694,7
Set,2024-01-08T22:42:24.000Z,1359,7
Rise,2024-01-09T11:42:24.000Z,699,7
Set,2024-01-09T22:52:24.000Z,1369,7
Rise,2024-01-10T11:42:24.000Z,699,7
Set,2024-01-10T22:47:24.000Z,1364,7
Rise,2024-01-11T11:42:24.000Z,699,7
Set,2024-01-11T22:42:24.000Z,1359,7
Rise,2024-01-12T11:42:24.000Z,699,7
Set,2024-01-12T22:57:24.000Z,1374,7
Rise,2024-01-13T11:32:24.000Z,689,7
Set,2024-01-13T22:57:24.000Z,1374,7
Rise,2024-01-14T11:42:24.000Z,699,7
Set,2024-01-14T22:57:24.000Z,1374,7
Rise,2024-01-15T11:37:24.000Z,694,7
Set,2024-01-15T23:02:24.000Z,1379,7
Rise,2024-01-16T11:32:24.000Z,689,7
Set,2024-01-16T23:02:24.000Z,1379,7
Rise,2024-01-17T11:37:24.000Z,694,7
Set,2024-01-17T22:57:24.000Z,1374,7
Rise,2024-01-18T11:42:24.000Z,699,7
Set,2024-01-18T23:02:24.000Z,1379,7
Rise,2024-01-19T11:42:24.000Z,699,7
Set,2024-01-19T22:57:24.000Z,1374,7
Rise,2024-01-20T11:37:24.000Z,694,7
Set,2024-01-20T23:07:24.000Z,1384,7
Rise,2024-01-21T11:37:24.000Z,694,7
Set,2024-01-21T22:57:24.000Z,1374,7
Rise,2024-01-22T11:47:24.000Z,704,7
Set,2024-01-22T23:02:24.000Z,1379,7
Rise,2024-01-23T11:37:24.000Z,694,7
Set,2024-01-23T23:07:24.000Z,1384,7
Rise,2024-01-24T11:37:24.000Z,694,7
Set,2024-01-24T23:07:24.000Z,1384,7
Rise,2024-01-25T11:37:24.000Z,694,7
Set,2024-01-25T23:02:24.000Z,1379,7
Rise,2024-01-26T11:32:24.000Z,689,7
Set,2024-01-26T23:07:24.000Z,1384,7
Rise,2024-01-27T11:37:24.000Z,694,7
Set,2024-01-27T23:07:24.000Z,1384,7
Rise,2024-01-28T11:32:24.000Z,689,7
Set,2024-01-28T23:07:24.000Z,1384,7
Rise,2024-01-29T11:22:24.000Z,679,7
Set,2024-01-29T23:12:24.000Z,1389,7
Rise,2024-01-30T11:37:24.000Z,694,7
Set,2024-01-30T23:02:24.000Z,1379,7
Rise,2024-01-31T11:37:24.000Z,694,7
Set,2024-01-31T23:22:24.000Z,1399,7
Rise,2024-02-01T11:32:24.000Z,689,7
Set,2024-02-01T23:07:24.000Z,1384,7
Rise,2024-02-02T11:37:24.000Z,694,7
Set,2024-02-02T23:07:24.000Z,1384,7
Rise,2024-02-03T11:37:24.000Z,694,7
Set,2024-02-03T23:17:24.000Z,1394,7
Rise,2024-02-04T11:37:24.000Z,694,7
Set,2024-02-04T23:02:24.000Z,1379,7
Rise,2024-02-05T11:32:24.000Z,689,7
Set,2024-02-05T23:12:24.000Z,1389,7
Rise,2024-02-06T11:32:24.000Z,689,7
Set,2024-02-06T23:12:24.000Z,1389,7
Rise,2024-02-07T11:32:24.000Z,689,7
Set,2024-02-07T23:27:24.000Z,1404,7
Rise,2024-02-08T11:27:24.000Z,684,7
Set,2024-02-08T23:07:24.000Z,1384,7
Rise,2024-02-09T11:37:24.000Z,694,7
Set,2024-02-09T23:12:24.000Z,1389,7
Rise,2024-02-10T11:32:24.000Z,689,7
Set,2024-02-10T23:22:24.000Z,1399,7
Rise,2024-02-11T11:27:24.000Z,684,7
Set,2024-02-11T23:22:24.000Z,1399,7
Rise,2024-02-12T11:27:24.000Z,684,7
Set,2024-02-12T23:22:24.000Z,1399,7
Rise,2024-02-13T11:22:24.000Z,679,7
Set,2024-02-13T23:17:24.000Z,1394,7
Rise,2024-02-14T11:22:24.000Z,679,7
Set,2024-02-14T23:17:24.000Z,1394,7
Rise,2024-02-15T11:37:24.000Z,694,7
Set,2024-02-15T23:22:24.000Z,1399,7
Rise,2024-02-16T11:27:24.000Z,684,7
Set,2024-02-16T23:17:24.000Z,1394,7
Rise,2024-02-17T11:22:24.000Z,679,7
Set,2024-02-17T23:22:24.000Z,1399,7
Rise,2024-02-18T11:27:24.000Z,684,7
Set,2024-02-18T23:22:24.000Z,1399,7
Rise,2024-02-19T11:37:24.000Z,694,7
Set,2024-02-19T23:17:24.000Z,1394,7
Rise,2024-02-20T11:17:24.000Z,674,7
Set,2024-02-20T23:22:24.000Z,1399,7
Rise,2024-02-21T11:22:24.000Z,679,7
Set,2024-02-21T23:27:24.000Z,1404,7
Rise,2024-02-22T11:22:24.000Z,679,7
Set,2024-02-22T23:22:24.000Z,1399,7
Rise,2024-02-23T11:22:24.000Z,679,7
Set,2024-02-23T23:32:24.000Z,1409,7
Rise,2024-02-24T11:22:24.000Z,679,7
Set,2024-02-24T23:22:24.000Z,1399,7
Rise,2024-02-25T11:17:24.000Z,674,7
Set,2024-02-25T23:27:24.000Z,1404,7
Rise,2024-02-26T11:22:24.000Z,679,7
Set,2024-02-26T23:22:24.000Z,1399,7
Rise,2024-02-27T11:17:24.000Z,674,7
Set,2024-02-27T23:22:24.000Z,1399,7
Rise,2024-02-28T11:17:24.000Z,674,7
Set,2024-02-28T23:27:24.000Z,1404,7
Rise,2024-02-29T11:17:24.000Z,674,7
Set,2024-02-29T23:32:24.000Z,1409,7
Rise,2024-03-01T11:17:24.000Z,674,7
Set,2024-03-01T23:27:24.000Z,1404,7
Rise,2024-03-02T11:17:24.000Z,674,7
Set,2024-03-02T23:22:24.000Z,1399,7
Rise,2024-03-03T11:12:24.000Z,669,7
Set,2024-03-03T23:27:24.000Z,1404,7
Rise,2024-03-04T11:17:24.000Z,674,7
Set,2024-03-04T23:27:24.000Z,1404,7
Rise,2024-03-05T11:07:24.000Z,664,7
Set,2024-03-05T23:32:24.000Z,1409,7
Rise,2024-03-06T11:07:24.000Z,664,7
Set,2024-03-06T23:17:24.000Z,1394,7
Rise,2024-03-07T11:12:24.000Z,669,7
Set,2024-03-07T23:27:24.000Z,1404,7
Rise,2024-03-08T11:07:24.000Z,664,7
Set,2024-03-08T23:32:24.000Z,1409,7
Rise,2024-03-09T11:07:24.000Z,664,7
Set,2024-03-09T23:32:24.000Z,1409,7
Rise,2024-03-10T10:57:24.000Z,654,7
Set,2024-03-10T23:27:24.000Z,1404,7
Rise,2024-03-11T10:57:24.000Z,654,7
Set,2024-03-11T23:37:24.000Z,1414,7
Rise,2024-03-12T10:57:24.000Z,654,7
Set,2024-03-12T23:37:24.000Z,1414,7
Rise,2024-03-13T11:02:24.000Z,659,7
Set,2024-03-13T23:42:24.000Z,1419,7
Rise,2024-03-14T11:02:24.000Z,659,7
Set,2024-03-14T23:37:24.000Z,1414,7
Rise,2024-03-15T10:57:24.000Z,654,7
Set,2024-03-15T23:37:24.000Z,1414,7
Rise,2024-03-16T10:57:24.000Z,654,7
Set,2024-03-16T23:42:24.000Z,1419,7
Rise,2024-03-17T10:57:24.000Z,654,7
Set,2024-03-17T23:37:24.000Z,1414,7
Rise,2024-03-18T10:57:24.000Z,654,7
Set,2024-03-18T23:37:24.000Z,1414,7
Rise,2024-03-19T10:57:24.000Z,654,7
Set,2024-03-19T23:37:24.000Z,1414,7
Rise,2024-03-20T10:57:24.000Z,654,7
Set,2024-03-20T23:37:24.000Z,1414,7
Rise,2024-03-21T10:52:24.000Z,649,7
Set,2024-03-21T23:42:24.000Z,1419,7
Rise,2024-03-22T10:52:24.000Z,649,7
Set,2024-03-22T23:27:24.000Z,1404,7
Rise,2024-03-23T10:57:24.000Z,654,7
Set,2024-03-23T23:37:24.000Z,1414,7
Rise,2024-03-24T10:37:24.000Z,634,7
Set,2024-03-24T23:47:24.000Z,1424,7
Rise,2024-03-25T10:47:24.000Z,644,7
Set,2024-03-25T23:42:24.000Z,1419,7
Rise,2024-03-26T10:52:24.000Z,649,7
Set,2024-03-26T23:42:24.000Z,1419,7
Rise,2024-03-27T10:42:24.000Z,639,7
Set,2024-03-27T23:37:24.000Z,1414,7
Rise,2024-03-28T10:47:24.000Z,644,7
Set,2024-03-28T23:42:24.000Z,1419,7
Rise,2024-03-29T10:37:24.000Z,634,7
Set,2024-03-29T23:37:24.000Z,1414,7
Rise,2024-03-30T10:42:24.000Z,639,7
Set,2024-03-30T23:37:24.000Z,1414,7
Rise,2024-03-31T10:42:24.000Z,639,7
Set,2024-03-31T23:42:24.000Z,1419,7
Rise,2024-04-01T10:42:24.000Z,639,7
Set,2024-04-01T23:37:24.000Z,1414,7
Rise,2024-04-02T10:42:24.000Z,639,7
Set,2024-04-02T23:47:24.000Z,1424,7
Rise,2024-04-03T10:37:24.000Z,634,7
Set,2024-04-03T23:37:24.000Z,1414,7
Rise,2024-04-04T10:37:24.000Z,634,7
Set,2024-04-04T23:42:24.000Z,1419,7
Rise,2024-04-05T10:42:24.000Z,639,7
Set,2024-04-05T23:42:24.000Z,1419,7
Rise,2024-04-06T10:37:24.000Z,634,7
