series,timestamp,value,label
pressure,2023-07-02T09:57:24.000Z,967.18772,
pressure,2023-07-02T10:07:24.000Z,967.47848,
pressure,2023-07-02T10:17:24.000Z,967.33904,
pressure,2023-07-02T10:27:24.000Z,967.26112,
pressure,2023-07-02T10:37:24.000Z,967.69794,
pressure,2023-07-02T10:47:24.000Z,967.61223,
pressure,2023-07-02T10:57:24.000Z,967.54834,
pressure,2023-07-02T11:07:24.000Z,967.59206,
pressure,2023-07-02T11:17:24.000Z,967.7501,
pressure,2023-07-02T11:27:24.000Z,967.63648,
pressure,2023-07-02T11:37:24.000Z,967.28003,
pressure,2023-07-02T11:47:24.000Z,967.49178,
pressure,2023-07-02T11:57:24.000Z,967.52893,
pressure,2023-07-02T12:07:24.000Z,967.06876,
pressure,2023-07-02T12:17:24.000Z,967.87272,
pressure,2023-07-02T12:27:24.000Z,967.52378,
pressure,2023-07-02T12:37:24.000Z,967.26635,
pressure,2023-07-02T12:47:24.000Z,967.74895,
pressure,2023-07-02T12:57:24.000Z,967.90121,
pressure,2023-07-02T13:07:24.000Z,967.86518,
pressure,2023-07-02T13:17:24.000Z,967.88449,
pressure,2023-07-02T13:27:24.000Z,967.30124,
pressure,2023-07-02T13:37:24.000Z,968.17549,
pressure,2023-07-02T13:47:24.000Z,968.22215,
pressure,2023-07-02T13:57:24.000Z,968.41421,
pressure,2023-07-02T14:07:24.000Z,968.48492,
pressure,2023-07-02T14:17:24.000Z,968.26196,
pressure,2023-07-02T14:27:24.000Z,968.03063,
pressure,2023-07-02T14:37:24.000Z,968.36125,
pressure,2023-07-02T14:47:24.000Z,968.39156,
pressure,2023-07-02T14:57:24.000Z,968.43951,
pressure,2023-07-02T15:07:24.000Z,968.38975,
pressure,2023-07-02T15:17:24.000Z,968.52103,
pressure,2023-07-02T15:27:24.000Z,968.35255,
pressure,2023-07-02T15:37:24.000Z,968.3789,
pressure,2023-07-02T15:47:24.000Z,968.23453,
pressure,2023-07-02T15:57:24.000Z,968.26983,
pressure,2023-07-02T16:07:24.000Z,968.27443,
pressure,2023-07-02T16:17:24.000Z,968.25806,
pressure,2023-07-02T16:27:24.000Z,968.00309,
pressure,2023-07-02T16:37:24.000Z,968.1169,
pressure,2023-07-02T16:47:24.000Z,968.07471,
pressure,2023-07-02T16:57:24.000Z,967.95438,
pressure,2023-07-02T17:07:24.000Z,967.95383,
pressure,2023-07-02T17:17:24.000Z,967.86622,
pressure,2023-07-02T17:27:24.000Z,967.93147,
pressure,2023-07-02T17:37:24.000Z,967.75399,
pressure,2023-07-02T17:47:24.000Z,967.80959,
pressure,2023-07-02T17:57:24.000Z,967.62331,
pressure,2023-07-02T18:07:24.000Z,967.49086,
pressure,2023-07-02T18:17:24.000Z,967.77476,
pressure,2023-07-02T18:27:24.000Z,967.78018,
pressure,2023-07-02T18:37:24.000Z,967.65461,
pressure,2023-07-02T18:47:24.000Z,967.65876,
pressure,2023-07-02T18:57:24.000Z,967.72445,
pressure,2023-07-02T19:07:24.000Z,967.25005,
pressure,2023-07-02T19:17:24.000Z,967.20679,
pressure,2023-07-02T19:27:24.000Z,967.66097,
pressure,2023-07-02T19:37:24.000Z,967.49674,
pressure,2023-07-02T19:47:24.000Z,967.55508,
pressure,2023-07-02T19:57:24.000Z,967.44972,
pressure,2023-07-02T20:07:24.000Z,967.29101,
pressure,2023-07-02T20:17:24.000Z,967.34186,
pressure,2023-07-02T20:27:24.000Z,967.28672,
pressure,2023-07-02T20:37:24.000Z,967.24912,
pressure,2023-07-02T20:47:24.000Z,967.25099,
pressure,2023-07-02T20:57:24.000Z,967.081,
pressure,2023-07-02T21:07:24.000Z,967.13863,
pressure,2023-07-02T21:17:24.000Z,967.22319,
pressure,2023-07-02T21:27:24.000Z,967.29483,
pressure,2023-07-02T21:37:24.000Z,967.26972,
pressure,2023-07-02T21:47:24.000Z,967.24829,
pressure,2023-07-02T21:57:24.000Z,967.12326,
pressure,2023-07-02T22:07:24.000Z,967.19967,
pressure,2023-07-02T22:17:24.000Z,967.30499,
pressure,2023-07-02T22:27:24.000Z,967.35202,
pressure,2023-07-02T22:37:24.000Z,967.29431,
pressure,2023-07-02T22:47:24.000Z,967.1671,
pressure,2023-07-02T22:57:24.000Z,967.25687,
pressure,2023-07-02T23:07:24.000Z,967.26064,
pressure,2023-07-02T23:17:24.000Z,967.21788,
pressure,2023-07-02T23:27:24.000Z,967.25956,
pressure,2023-07-02T23:37:24.000Z,967.36533,
pressure,2023-07-02T23:47:24.000Z,967.212,
pressure,2023-07-02T23:57:24.000Z,967.37019,
pressure,2023-07-03T00:07:24.000Z,967.44441,
pressure,2023-07-03T00:17:24.000Z,967.4434,
pressure,2023-07-03T00:27:24.000Z,967.39635,
pressure,2023-07-03T00:37:24.000Z,967.48882,
pressure,2023-07-03T00:47:24.000Z,967.55552,
pressure,2023-07-03T00:57:24.000Z,967.53624,
pressure,2023-07-03T01:07:24.000Z,967.76271,
pressure,2023-07-03T01:17:24.000Z,967.74917,
pressure,2023-07-03T01:27:24.000Z,967.6567,
pressure,2023-07-03T01:37:24.000Z,967.30037,
pressure,2023-07-03T01:47:24.000Z,967.71886,
pressure,2023-07-03T01:57:24.000Z,967.8846,
pressure,2023-07-03T02:07:24.000Z,968.0435,
pressure,2023-07-03T02:17:24.000Z,968.10486,
pressure,2023-07-03T02:27:24.000Z,968.3797,
pressure,2023-07-03T02:37:24.000Z,968.46289,
pressure,2023-07-03T02:47:24.000Z,968.48472,
pressure,2023-07-03T02:57:24.000Z,968.55683,
pressure,2023-07-03T03:07:24.000Z,968.64759,
pressure,2023-07-03T03:17:24.000Z,968.61155,
pressure,2023-07-03T03:27:24.000Z,968.60221,
pressure,2023-07-03T03:37:24.000Z,968.57449,
pressure,2023-07-03T03:47:24.000Z,968.63754,
pressure,2023-07-03T03:57:24.000Z,968.73072,
pressure,2023-07-03T04:07:24.000Z,968.69123,
pressure,2023-07-03T04:17:24.000Z,968.70717,
pressure,2023-07-03T04:27:24.000Z,968.62403,
pressure,2023-07-03T04:37:24.000Z,968.66768,
pressure,2023-07-03T04:47:24.000Z,968.78025,
pressure,2023-07-03T04:57:24.000Z,968.83152,
pressure,2023-07-03T05:07:24.000Z,969.02895,
pressure,2023-07-03T05:17:24.000Z,969.08022,
pressure,2023-07-03T05:27:24.000Z,969.07433,
pressure,2023-07-03T05:37:24.000Z,968.92228,
pressure,2023-07-03T05:47:24.000Z,968.85923,
pressure,2023-07-03T05:57:24.000Z,968.98947,
pressure,2023-07-03T06:07:24.000Z,969.00539,
pressure,2023-07-03T06:17:24.000Z,968.92642,
pressure,2023-07-03T06:27:24.000Z,968.93231,
pressure,2023-07-03T06:37:24.000Z,968.94998,
pressure,2023-07-03T06:47:24.000Z,969.14741,
pressure,2023-07-03T06:57:24.000Z,969.13976,
pressure,2023-07-03T07:07:24.000Z,969.05665,
pressure,2023-07-03T07:17:24.000Z,969.06079,
pressure,2023-07-03T07:27:24.000Z,969.04962,
pressure,2023-07-03T07:37:24.000Z,969.0614,
pressure,2023-07-03T07:47:24.000Z,968.90937,
pressure,2023-07-03T07:57:24.000Z,968.90875,
pressure,2023-07-03T08:07:24.000Z,968.99423,
pressure,2023-07-03T08:17:24.000Z,968.98244,
pressure,2023-07-03T08:27:24.000Z,968.99835,
pressure,2023-07-03T08:37:24.000Z,968.97066,
pressure,2023-07-03T08:47:24.000Z,968.94296,
pressure,2023-07-03T08:57:24.000Z,969.0832,
pressure,2023-07-03T09:07:24.000Z,969.01955,
pressure,2023-07-03T09:17:24.000Z,969.00714,
pressure,2023-07-03T09:27:24.000Z,968.85222,
pressure,2023-07-03T09:37:24.000Z,969.06179,
pressure,2023-07-03T09:47:24.000Z,969.54746,
pressure,2023-07-03T09:57:24.000Z,969.33539,
pressure,2023-07-03T10:07:24.000Z,969.41133,
pressure,2023-07-03T10:17:24.000Z,969.6509,
pressure,2023-07-03T10:27:24.000Z,969.55657,
pressure,2023-07-03T10:37:24.000Z,969.48506,
pressure,2023-07-03T10:47:24.000Z,969.7948,
pressure,2023-07-03T10:57:24.000Z,969.85953,
pressure,2023-07-03T11:07:24.000Z,969.88393,
pressure,2023-07-03T11:17:24.000Z,970.1412,
pressure,2023-07-03T11:27:24.000Z,970.43735,
pressure,2023-07-03T11:37:24.000Z,970.47941,
pressure,2023-07-03T11:47:24.000Z,970.84332,
pressure,2023-07-03T11:57:24.000Z,970.65232,
pressure,2023-07-03T12:07:24.000Z,970.50345,
pressure,2023-07-03T12:17:24.000Z,970.85748,
pressure,2023-07-03T12:27:24.000Z,970.65696,
pressure,2023-07-03T12:37:24.000Z,970.70908,
pressure,2023-07-03T12:47:24.000Z,970.57294,
pressure,2023-07-03T12:57:24.000Z,970.7672,
pressure,2023-07-03T13:07:24.000Z,970.54525,
pressure,2023-07-03T13:17:24.000Z,970.99949,
pressure,2023-07-03T13:27:24.000Z,969.95173,
pressure,2023-07-03T13:37:24.000Z,970.68208,
pressure,2023-07-03T13:47:24.000Z,970.69444,
pressure,2023-07-03T13:57:24.000Z,970.78698,
pressure,2023-07-03T14:07:24.000Z,970.59227,
